"npp","campagne","a","sfgui","xl","yl","croissance_5ans","ser_86","greco","ess","age13","age_1","zp","c13","reserutile","rmoy","tmoy","txmoy","tnmoy","u_tauxguit","u_txguiabiet","u_txguiaustr","u_txguialbum","wac","poids","is_gui","ssp_gui","poids_models","poids_models_tweak","sfgui_factor","npp_factor","wc2.1_30s_bio_3","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_18","troph_r","hydr_r","dens_tiges","div_rg1","div_rg1_factor","ess_factor"
"18-06-324-1-201T",2018,5,2,972200,1889600,2.0000000949949,"H30","H",52,73,95.5,709,0.819,58,955.8,12.45,17.9,7,9,"X ","9 ","X ",39.2892754872983,1,"Parasité","austriacum",39.2892754872983,83.9563221585397,"2","18-06-324-1-201T",33.701473236084,0.200000002980232,24.8999996185303,125,9.44147,7.56073,815.284877504654,1,"1","52"
"18-05-290-1-189T",2018,7,1,882200,1959600,2.64903996139765,"H30","H",52,NA,149,1258,1.263,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.1445659335679,1,"Parasité","austriacum",14.1445659335679,30.2251879064363,"1","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-05-290-1-189T",2018,5,0,882200,1959600,2.92647001333535,"H30","H",52,NA,149,1258,1.457,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.143725865988,1,"Sain","austriacum",14.143725865988,30.2233927859232,"0","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-05-290-1-189T",2018,9,0,882200,1959600,2.92647001333535,"H30","H",52,NA,149,1258,1.457,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.143725865988,1,"Sain","austriacum",14.143725865988,30.2233927859232,"0","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-05-290-1-189T",2018,15,0,882200,1959600,2.63880006968975,"H30","H",52,NA,149,1258,1.256,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.144594007061,1,"Sain","austriacum",14.144594007061,30.2252478960188,"0","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-05-290-1-189T",2018,13,3,882200,1959600,2.19999998807907,"H30","H",52,143,149,1258,1.682,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.1426016309709,1,"Parasité","austriacum",14.1426016309709,30.2209904347445,"3","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-06-326-1-201T",2018,5,2,978200,1887600,2.9465900734067,"H30","H",54,NA,114,530,1.006,62.4000015258789,952.1,13.7,19.4,8,6,"X ","11","X ",39.2850837282093,1,"Parasité","austriacum",39.2850837282093,83.9473648878311,"2","18-06-326-1-201T",32.7868843078613,1,24.3999996185303,115,8.63499,8.26799,1215.64363393266,1,"1","54"
"18-05-290-1-189T",2018,12,1,882200,1959600,2.70000007003546,"H30","H",52,141,149,1258,1.298,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.1444232274388,1,"Parasité","austriacum",14.1444232274388,30.2248829610893,"1","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-05-290-1-189T",2018,14,2,882200,1959600,2.49999994412065,"H30","H",52,NA,149,1258,1.157,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",39.2810728947701,1,"Parasité","austriacum",39.2810728947701,83.938794232858,"2","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-06-326-1-201T",2018,11,3,978200,1887600,2.31332005932927,"H30","H",54,NA,114,530,0.778,62.4000015258789,952.1,13.7,19.4,8,6,"X ","11","X ",39.2900798202113,1,"Parasité","austriacum",39.2900798202113,83.9580409184896,"3","18-06-326-1-201T",32.7868843078613,1,24.3999996185303,115,8.63499,8.26799,1215.64363393266,1,"1","54"
"18-05-290-1-189T",2018,1,0,882200,1959600,2.59617995470762,"H30","H",52,NA,149,1258,1.227,78.3000030517578,1008.9,8.35,14.1,2.6,5,"X ","5 ","X ",14.1447086505372,1,"Sain","austriacum",14.1447086505372,30.2254928749475,"0","18-05-290-1-189T",36.8405265808105,-3.40000009536743,27.7999992370605,220,9.07952,7.25969,647.917997119254,1,"1","52"
"18-06-326-1-201T",2018,6,3,978200,1887600,2.35249008983374,"H30","H",54,NA,114,530,0.792,62.4000015258789,952.1,13.7,19.4,8,6,"X ","11","X ",39.2898098097059,1,"Parasité","austriacum",39.2898098097059,83.9574639394363,"3","18-06-326-1-201T",32.7868843078613,1,24.3999996185303,115,8.63499,8.26799,1215.64363393266,1,"1","54"
"18-05-290-1-199T",2018,9,3,872200,1929600,8.20000004023314,"H30","H",52,NA,72.5,753,0.928,43.1999969482422,907,10.8,17.5,4.1,8,"X ","11","X ",39.2869364792086,1,"Parasité","austriacum",39.2869364792086,83.9513239875561,"3","18-05-290-1-199T",37.4714622497559,-1.89999997615814,29.1999988555908,181,9.43223,7.04631,672.267390095542,1,"1","52"
"18-06-326-1-201T",2018,8,1,978200,1887600,2.53383000381291,"H30","H",54,NA,114,530,0.857,62.4000015258789,952.1,13.7,19.4,8,6,"X ","11","X ",39.2884931624227,1,"Parasité","austriacum",39.2884931624227,83.9546504270437,"1","18-06-326-1-201T",32.7868843078613,1,24.3999996185303,115,8.63499,8.26799,1215.64363393266,1,"1","54"
"18-06-326-1-201T",2018,7,1,978200,1887600,2.40000011399388,"H30","H",54,NA,114,530,0.809,62.4000015258789,952.1,13.7,19.4,8,6,"X ","11","X ",39.2894754710851,1,"Parasité","austriacum",39.2894754710851,83.9567494991568,"1","18-06-326-1-201T",32.7868843078613,1,24.3999996185303,115,8.63499,8.26799,1215.64363393266,1,"1","54"
"18-05-296-1-189T",2018,5,3,900200,1953600,1.22255005408078,"H30","H",52,NA,102,1030,0.803,70.2000045776367,851,9.65,15.3,4,9,"X ","9 ","X ",39.2895942830556,1,"Parasité","austriacum",39.2895942830556,83.9570033856423,"3","18-05-296-1-189T",37.3085975646973,-3.09999990463257,28.3000011444092,200,9.56871,6.42312,461.647730227165,1,"1","52"
"18-05-296-1-189T",2018,7,3,900200,1953600,1.27733999397606,"H30","H",52,NA,102,1030,0.873,70.2000045776367,851,9.65,15.3,4,9,"X ","9 ","X ",39.2881531590629,1,"Parasité","austriacum",39.2881531590629,83.9539238819177,"3","18-05-296-1-189T",37.3085975646973,-3.09999990463257,28.3000011444092,200,9.56871,6.42312,461.647730227165,1,"1","52"
"18-05-296-1-189T",2018,14,3,900200,1953600,1.32042996119708,"H30","H",52,NA,102,1030,0.93,70.2000045776367,851,9.65,15.3,4,9,"X ","9 ","X ",39.2868908375239,1,"Parasité","austriacum",39.2868908375239,83.9512264569211,"3","18-05-296-1-189T",37.3085975646973,-3.09999990463257,28.3000011444092,200,9.56871,6.42312,461.647730227165,1,"1","52"
"18-05-296-1-189T",2018,11,3,900200,1953600,1.20000005699694,"H30","H",52,98,102,1030,0.775,70.2000045776367,851,9.65,15.3,4,9,"X ","9 ","X ",39.290137053579,1,"Parasité","austriacum",39.290137053579,83.9581632191174,"3","18-05-296-1-189T",37.3085975646973,-3.09999990463257,28.3000011444092,200,9.56871,6.42312,461.647730227165,1,"1","52"
"18-06-326-1-203T",2018,16,1,976200,1881600,1.30266998894513,"H30","H",52,NA,110,755,0.769,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2902508574482,1,"Parasité","austriacum",39.2902508574482,83.9584064039099,"1","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-05-296-1-189T",2018,10,0,900200,1953600,1.32042996119708,"H30","H",52,NA,102,1030,0.93,70.2000045776367,851,9.65,15.3,4,9,"X ","9 ","X ",39.2868908375239,1,"Sain","austriacum",39.2868908375239,83.9512264569211,"0","18-05-296-1-189T",37.3085975646973,-3.09999990463257,28.3000011444092,200,9.56871,6.42312,461.647730227165,1,"1","52"
"18-06-326-1-203T",2018,21,3,976200,1881600,1.30000000353903,"H30","H",52,116,110,755,0.766,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2903074279458,1,"Parasité","austriacum",39.2903074279458,83.9585272880662,"3","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,10,0,976200,1881600,1.42742996104062,"H30","H",52,NA,110,755,0.826,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2891340380788,1,"Sain","austriacum",39.2891340380788,83.9560198990531,"0","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,22,1,976200,1881600,1.25202001072466,"H30","H",52,NA,110,755,0.713,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2912704044207,1,"Parasité","austriacum",39.2912704044207,83.9605850496858,"1","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,25,1,976200,1881600,1.49052997585386,"H30","H",52,NA,110,755,0.897,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2876313734449,1,"Parasité","austriacum",39.2876313734449,83.9528088905899,"1","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,17,1,976200,1881600,1.39999995008111,"H30","H",52,90,110,755,0.796,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2897317800636,1,"Parasité","austriacum",39.2897317800636,83.9572971997419,"1","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-07-251-1-186T",2018,1,2,768200,2007600,9.80000011622906,"G42","G",23,NA,29,770,0.82,130.5,1064.1,10,14.5,5.5,6,"X ","X ","11",42.5170679054337,1,"Parasité","album",42.5170679054337,90.8537153213502,"2","18-07-251-1-186T",34.2666664123535,-1.5,25,220,5.60147,3.32473,786.33303125447,1,"1","23"
"18-06-326-1-203T",2018,12,0,976200,1881600,1.26394000835717,"H30","H",52,NA,110,755,0.726,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2910405865036,1,"Sain","austriacum",39.2910405865036,83.9600939572223,"0","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,26,0,976200,1881600,1.28117995336652,"H30","H",52,NA,110,755,0.745,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2906972344288,1,"Sain","austriacum",39.2906972344288,83.9593602563065,"0","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,5,2,976200,1881600,1.3124099932611,"H30","H",52,NA,110,755,0.78,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.2900415418811,1,"Parasité","austriacum",39.2900415418811,83.9579591224325,"2","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-06-326-1-203T",2018,23,0,976200,1881600,1.25385995488614,"H30","H",52,NA,110,755,0.715,78,1186.1,11.1,15.9,6.3,6,"X ","6 ","X ",39.291235317917,1,"Sain","austriacum",39.291235317917,83.9605100741671,"0","18-06-326-1-203T",32.6474647521973,-0.5,24.2999992370605,129,2.48413,7.65869,1581.39670340484,1,"1","52"
"18-08-190-1-043T",2018,11,0,728200,2497600,23.9748992025852,"B43","B",25,NA,0,60,0.961,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",72.0539710782802,1,"Sain","album",72.0539710782802,153.970424081907,"0","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","25"
"18-09-192-1-285T",2018,5,0,492200,1769600,21.3073994964361,"I21","I",14,NA,35,690,1.094,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6341811739664,1,"Sain","album",51.6341811739664,110.33585871125,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-08-190-1-043T",2018,10,0,728200,2497600,26.5606008470058,"B43","B",19,NA,0,60,1.248,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",26.8320462929478,1,"Sain","album",26.8320462929478,57.3367641628274,"0","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","19"
"18-09-192-1-285T",2018,11,0,492200,1769600,7.64918001368642,"I21","I",14,NA,35,690,0.914,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6400158306909,1,"Sain","album",51.6400158306909,110.348326651001,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-08-190-1-043T",2018,22,0,728200,2497600,31.0594998300076,"B43","B",19,NA,0,60,1.528,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",26.8296989589202,1,"Sain","album",26.8296989589202,57.3317482003442,"0","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","19"
"18-09-192-1-285T",2018,15,1,492200,1769600,6.81830989196897,"I21","I",14,NA,35,690,0.771,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6439062537333,1,"Parasité","album",51.6439062537333,110.35664000385,"1","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-08-190-1-043T",2018,21,0,728200,2497600,22.2533997148275,"B43","B",25,NA,0,60,0.87,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",72.0577246102364,1,"Sain","album",72.0577246102364,153.978444915436,"0","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","25"
"18-09-192-1-285T",2018,14,0,492200,1769600,6.88984990119934,"I21","I",14,NA,35,690,0.783,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6436051450138,1,"Sain","album",51.6436051450138,110.355996571759,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-08-190-1-043T",2018,19,0,728200,2497600,22.0999997109175,"B43","B",25,NA,0,60,0.862,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",72.0580367670079,1,"Sain","album",72.0580367670079,153.979111955847,"0","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","25"
"18-08-190-1-043T",2018,24,0,728200,2497600,24.100000038743,"B43","B",25,NA,0,60,1.203,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",26.8323794098068,1,"Sain","album",26.8323794098068,57.337475992353,"0","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","25"
"18-09-192-1-285T",2018,16,0,492200,1769600,7.23655987530947,"I21","I",14,NA,35,690,0.842,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6420571095779,1,"Sain","album",51.6420571095779,110.352688611504,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-08-190-1-043T",2018,16,1,728200,2497600,27.2000003606081,"B43","B",19,NA,0,60,1.287,157.5,708.6,11.2,16,6.4,1,"X ","X ","1 ",26.8317477044086,1,"Parasité","album",26.8317477044086,57.3361261160505,"1","18-08-190-1-043T",36.9727897644043,0,24.5,171,7.09935,1.63146,2312.99584751726,3,"3","19"
"18-09-192-1-285T",2018,10,2,492200,1769600,19.6024999022484,"I21","I",14,NA,35,690,0.967,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6384063739872,1,"Parasité","album",51.6384063739872,110.344887441094,"2","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-09-192-1-285T",2018,1,0,492200,1769600,7.69999995827675,"I21","I",14,27,35,690,0.923,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6397489128582,1,"Sain","album",51.6397489128582,110.347756280607,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-09-192-1-285T",2018,3,0,492200,1769600,19.9999995529652,"I21","I",14,NA,35,690,1.803,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",20.8324054338118,1,"Sain","album",20.8324054338118,44.5162737221726,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-09-192-1-285T",2018,2,0,492200,1769600,19.3000007420778,"I21","I",14,33,35,690,0.945,54,1119.2,11.25,16.9,5.6,3,"X ","X ","3 ",51.6390854484162,1,"Sain","album",51.6390854484162,110.346338539156,"0","18-09-192-1-285T",40.2553749084473,-0.200000002980232,24.8000011444092,231,6.82601,3.06415,1260.80832304941,2,"2","14"
"18-08-197-1-038T",2018,2,0,754200,2505600,17.1000007539988,"B23","B",19,20,25,80,1.19,49,789.3,11.1,15.8,6.4,6,"X ","X ","6 ",14.1448510344406,1,"Sain","album",14.1448510344406,30.2257971317381,"0","18-08-197-1-038T",37.414966583252,-0.200000002980232,24.5,190,5.3437,1.89533,381.9117448458,1,"1","19"
"18-08-197-1-038T",2018,6,2,754200,2505600,11.5000000223517,"B23","B",25,NA,25,80,1.175,49,789.3,11.1,15.8,6.4,6,"X ","X ","6 ",14.144907516566,1,"Parasité","album",14.144907516566,30.225917827054,"2","18-08-197-1-038T",37.414966583252,-0.200000002980232,24.5,190,5.3437,1.89533,381.9117448458,1,"1","25"
"18-10-193-1-078T",2018,15,1,702200,2389600,71.9999969005585,"B43","B",19,NA,27,73,1.596,157.5,651.4,11.45,16.4,6.5,1,"X ","X ","2 ",14.4181849840358,1,"Parasité","album",14.4181849840358,30.8098779742698,"1","18-10-193-1-078T",38.0577430725098,0,25.3999996185303,173,7.1647,1.34423,1045.83216564217,2,"2","19"
"18-10-193-1-078T",2018,16,0,702200,2389600,25.4999995231628,"B43","B",19,22,27,73,0.986,157.5,651.4,11.45,16.4,6.5,1,"X ","X ","2 ",39.2855730226045,1,"Sain","album",39.2855730226045,83.9484104494345,"0","18-10-193-1-078T",38.0577430725098,0,25.3999996185303,173,7.1647,1.34423,1045.83216564217,2,"2","19"
"18-10-193-1-078T",2018,13,0,702200,2389600,23.2884995639324,"B43","B",19,NA,27,73,0.843,157.5,651.4,11.45,16.4,6.5,1,"X ","X ","2 ",39.2887855110572,1,"Sain","album",39.2887855110572,83.955275139916,"0","18-10-193-1-078T",38.0577430725098,0,25.3999996185303,173,7.1647,1.34423,1045.83216564217,2,"2","19"
"18-10-196-1-089T",2018,10,0,700200,2353600,5.18749002367258,"B52","B",14,NA,40.5,203,0.744,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",39.2907155265684,1,"Sain","album",39.2907155265684,83.9593993443464,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,14,0,700200,2353600,5.29999984428287,"B52","B",14,37,40.5,203,0.768,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",39.2902697388318,1,"Sain","album",39.2902697388318,83.9584467510912,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,13,0,700200,2353600,5.24858012795448,"B52","B",14,NA,40.5,203,0.757,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",39.290475813668,1,"Sain","album",39.290475813668,83.9588871075275,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,15,0,700200,2353600,13.6695001274347,"B52","B",14,NA,40.5,203,0.82,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",39.2892553539082,1,"Sain","album",39.2892553539082,83.9562791359754,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,12,0,700200,2353600,14.644400216639,"B52","B",14,NA,40.5,203,0.908,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",39.2873874974669,1,"Sain","album",39.2873874974669,83.9522877577892,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,4,0,700200,2353600,13.5000003501773,"B52","B",14,34,40.5,203,0.805,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",39.2895547772586,1,"Sain","album",39.2895547772586,83.9569189666405,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,2,2,700200,2353600,5.49999997019768,"B52","B",14,NA,40.5,203,1.479,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",14.1436230422539,1,"Parasité","album",14.1436230422539,30.2231730643213,"2","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-10-196-1-089T",2018,3,0,700200,2353600,2.49999994412065,"B52","B",14,NA,40.5,203,1.718,61.25,801.8,11.15,15.9,6.4,1,"X ","X ","1 ",14.1424068151656,1,"Sain","album",14.1424068151656,30.2205741374647,"0","18-10-196-1-089T",35.5846786499023,-0.5,24.7999992370605,181,6.9028,3.67356,971.285027903175,2,"2","14"
"18-25-273-1-092T",2018,4,0,928200,2267600,5.68488007411361,"E10","E",15,NA,120,624,1.522,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",22.6214262965068,1,"Sain","album",22.6214262965068,48.3391900278023,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","15"
"18-25-273-1-092T",2018,5,1,928200,2267600,6.7026698961854,"E10","E",23,NA,120,624,1.096,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",55.6250224091192,1,"Parasité","album",55.6250224091192,118.863792817095,"1","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","23"
"18-25-273-1-092T",2018,2,0,928200,2267600,4.90000005811453,"E10","E",15,NA,120,624,1.227,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",22.6234912053406,1,"Sain","album",22.6234912053406,48.3436024825785,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","15"
"18-25-263-1-094T",2018,4,1,896200,2271600,5.9000002220273,"C20","C",23,NA,126,440,1.187,52.5,1165.9,10.45,15.3,5.6,3,"X ","X ","6 ",14.1448623881475,1,"Parasité","album",14.1448623881475,30.2258213932055,"1","18-25-263-1-094T",33.9947090148926,-1.79999995231628,25.1999988555908,275,7.3171,5.19056,482.070650925342,2,"2","23"
"18-25-273-1-092T",2018,16,0,928200,2267600,5.49999997019768,"E10","E",15,NA,120,624,1.42,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",22.6221903468827,1,"Sain","album",22.6221903468827,48.3408227089528,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","15"
"18-25-273-1-092T",2018,15,0,928200,2267600,6.30000000819564,"E10","E",15,NA,120,624,1.938,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",22.6177622281699,1,"Sain","album",22.6177622281699,48.3313603669626,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","15"
"18-25-263-1-094T",2018,8,1,896200,2271600,3.2379599288106,"C20","C",23,NA,126,440,1.005,52.5,1165.9,10.45,15.3,5.6,3,"X ","X ","6 ",39.2851084259852,1,"Parasité","album",39.2851084259852,83.9474176639234,"1","18-25-263-1-094T",33.9947090148926,-1.79999995231628,25.1999988555908,275,7.3171,5.19056,482.070650925342,2,"2","23"
"18-25-273-1-092T",2018,1,0,928200,2267600,5.2000000141561,"E10","E",15,NA,120,624,1.087,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",55.6253640432454,1,"Sain","album",55.6253640432454,118.864522846967,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","15"
"18-25-263-1-094T",2018,11,0,896200,2271600,3.00000002607703,"C20","C",23,NA,126,440,0.852,52.5,1165.9,10.45,15.3,5.6,3,"X ","X ","6 ",39.2885981249087,1,"Sain","album",39.2885981249087,83.9548747188939,"0","18-25-263-1-094T",33.9947090148926,-1.79999995231628,25.1999988555908,275,7.3171,5.19056,482.070650925342,2,"2","23"
"18-25-273-1-092T",2018,3,0,928200,2267600,5.70000009611249,"E10","E",20,NA,120,624,1.364,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",22.622587317809,1,"Sain","album",22.622587317809,48.3416709867223,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","20"
"18-25-273-1-092T",2018,6,0,928200,2267600,6.59999996423721,"E10","E",23,NA,120,624,1.06,26.9999980926514,1347,9.35,14.2,4.5,2,"X ","X ","2 ",55.6263720683476,1,"Sain","album",55.6263720683476,118.866676871932,"0","18-25-273-1-092T",33.6286087036133,-2.5,25.3999996185303,277,8.8511,3.9405,504.34129275717,3,"3","23"
"18-25-266-1-091T",2018,11,1,908200,2277600,3.80644993856549,"C20","C",21,NA,95,438,1.219,124.5,1199.9,10.2,15,5.4,1,"X ","X ","5 ",17.260984962564,1,"Parasité","album",17.260984962564,36.8845899120545,"1","18-25-266-1-091T",34.5654983520508,-2.09999990463257,25.7000007629395,272,8.05989,3.02782,1772.79115880021,2,"2","21"
"18-26-284-1-201T",2018,23,3,852200,1929600,0.699999975040555,"H30","H",52,NA,47,800,1.262,37.7999954223633,911.3,10.25,16.4,4.1,11,"X ","11","X ",14.1445699536127,1,"Parasité","austriacum",14.1445699536127,30.2251964967748,"3","18-26-284-1-201T",36.2318840026855,-2.70000004768372,27.6000003814697,201,9.73826,7.63999,1870.71917509571,2,"2","52"
"18-25-266-1-091T",2018,10,0,908200,2277600,3.00000002607703,"C20","C",21,NA,95,438,1.035,124.5,1199.9,10.2,15,5.4,1,"X ","X ","5 ",41.31586437471,1,"Sain","album",41.31586437471,88.2868919490023,"0","18-25-266-1-091T",34.5654983520508,-2.09999990463257,25.7000007629395,272,8.05989,3.02782,1772.79115880021,2,"2","21"
